Local time,Ask,Bid,AskVolume,BidVolume
11.04.2022 02:48:32.750 GMT+0530,1.09088,1.09068,0.44,0.9
11.04.2022 02:48:33.135 GMT+0530,1.09089,1.0907,0.44,0.44
11.04.2022 02:48:35.975 GMT+0530,1.09089,1.09067,0.44,0.9
11.04.2022 02:48:36.370 GMT+0530,1.09089,1.0907,0.44,0.44
11.04.2022 02:48:36.801 GMT+0530,1.09089,1.09071,0.44,0.44
11.04.2022 02:48:37.657 GMT+0530,1.09089,1.0907,0.44,1.34
11.04.2022 02:48:41.018 GMT+0530,1.09091,1.0907,0.44,1.34
11.04.2022 02:48:43.497 GMT+0530,1.09086,1.0907,0.44,0.23
11.04.2022 02:48:43.548 GMT+0530,1.09086,1.09067,0.44,0.9
11.04.2022 02:48:43.711 GMT+0530,1.09086,1.09063,0.44,0.9
11.04.2022 02:48:43.926 GMT+0530,1.09086,1.09067,0.44,0.9
11.04.2022 02:48:46.133 GMT+0530,1.09096,1.09067,0.9,1.12
11.04.2022 02:48:47.417 GMT+0530,1.09096,1.09062,0.9,0.23
11.04.2022 02:48:48.471 GMT+0530,1.09096,1.09059,0.9,0.9
11.04.2022 02:48:48.659 GMT+0530,1.09096,1.0906,0.9,0.44
11.04.2022 02:48:48.865 GMT+0530,1.091,1.0906,0.25,0.44
11.04.2022 02:48:49.084 GMT+0530,1.091,1.09067,0.25,0.9
11.04.2022 02:48:49.135 GMT+0530,1.091,1.0906,0.25,0.44
11.04.2022 02:48:52.053 GMT+0530,1.09101,1.09067,0.9,0.9
11.04.2022 02:48:56.597 GMT+0530,1.09096,1.09067,0.44,0.9
11.04.2022 02:48:56.648 GMT+0530,1.09092,1.09062,0.23,0.9
11.04.2022 02:48:56.750 GMT+0530,1.09091,1.09062,0.23,0.9
11.04.2022 02:48:58.028 GMT+0530,1.09092,1.09063,0.23,0.9
11.04.2022 02:48:58.130 GMT+0530,1.09092,1.09062,0.23,0.9
11.04.2022 02:48:59.581 GMT+0530,1.09085,1.09062,0.23,0.9
11.04.2022 02:49:01.187 GMT+0530,1.09085,1.09063,0.23,0.9
11.04.2022 02:49:02.444 GMT+0530,1.09095,1.09063,0.9,0.9
11.04.2022 02:49:05.226 GMT+0530,1.09098,1.09061,0.25,0.9
11.04.2022 02:49:06.981 GMT+0530,1.09104,1.09065,0.25,0.9
11.04.2022 02:49:07.112 GMT+0530,1.09105,1.09064,0.25,0.9
11.04.2022 02:49:10.059 GMT+0530,1.09105,1.09061,0.25,0.9
11.04.2022 02:49:10.191 GMT+0530,1.09105,1.09057,0.25,0.9
11.04.2022 02:49:13.241 GMT+0530,1.09095,1.09057,0.23,0.9
11.04.2022 02:49:13.292 GMT+0530,1.09107,1.09057,0.47,0.9
11.04.2022 02:49:13.489 GMT+0530,1.09106,1.09058,0.47,0.9
11.04.2022 02:49:17.545 GMT+0530,1.091,1.09057,0.47,0.9
11.04.2022 02:49:17.646 GMT+0530,1.091,1.09057,0.44,0.9
11.04.2022 02:49:22.997 GMT+0530,1.091,1.09057,0.47,0.9
11.04.2022 02:49:32.894 GMT+0530,1.091,1.09057,0.44,0.9
11.04.2022 02:49:44.325 GMT+0530,1.091,1.09058,0.44,0.9
11.04.2022 02:49:49.079 GMT+0530,1.09116,1.09097,0.44,0.23
11.04.2022 02:49:49.181 GMT+0530,1.09116,1.09096,1.57,0.23
11.04.2022 02:49:57.885 GMT+0530,1.09115,1.09096,0.44,0.23
11.04.2022 02:49:57.986 GMT+0530,1.09115,1.09096,0.48,0.23
11.04.2022 02:49:58.996 GMT+0530,1.09115,1.09087,0.48,0.34
11.04.2022 02:49:59.047 GMT+0530,1.09108,1.09097,0.44,0.23
11.04.2022 02:49:59.097 GMT+0530,1.09113,1.09097,0.44,0.23
11.04.2022 02:49:59.653 GMT+0530,1.09115,1.09097,0.44,0.23
11.04.2022 02:50:02.230 GMT+0530,1.09115,1.09095,0.44,0.2
11.04.2022 02:50:02.281 GMT+0530,1.09129,1.09091,0.26,0.44
11.04.2022 02:50:02.382 GMT+0530,1.09129,1.0909,0.26,0.44
11.04.2022 02:50:06.275 GMT+0530,1.09119,1.09095,0.0252,0.23
11.04.2022 02:50:10.084 GMT+0530,1.0913,1.09095,1.13,0.23
11.04.2022 02:50:34.268 GMT+0530,1.0913,1.09098,1.13,0.9
11.04.2022 02:50:34.586 GMT+0530,1.0913,1.09095,1.13,0.17
11.04.2022 02:50:38.469 GMT+0530,1.0913,1.09097,1.13,0.9
11.04.2022 02:50:38.577 GMT+0530,1.09136,1.09105,0.44,0.23
11.04.2022 02:50:38.628 GMT+0530,1.09136,1.09119,0.44,0.23
11.04.2022 02:50:40.513 GMT+0530,1.09136,1.09118,0.44,0.44
11.04.2022 02:50:47.273 GMT+0530,1.09136,1.09117,0.44,0.44
11.04.2022 02:50:49.675 GMT+0530,1.09136,1.09118,0.44,0.44
11.04.2022 02:50:49.924 GMT+0530,1.09135,1.0912,0.44,0.44
11.04.2022 02:50:51.649 GMT+0530,1.09131,1.09119,0.9,0.44
11.04.2022 02:51:01.189 GMT+0530,1.09129,1.09119,0.9,0.44
11.04.2022 02:51:05.656 GMT+0530,1.09129,1.0912,0.9,0.44
11.04.2022 02:51:08.789 GMT+0530,1.09128,1.09104,1.57,1.34
11.04.2022 02:51:09.291 GMT+0530,1.09114,1.09103,0.44,0.9
11.04.2022 02:51:09.342 GMT+0530,1.09114,1.09078,0.44,0.0144
11.04.2022 02:51:14.105 GMT+0530,1.091,1.09077,0.44,0.0134
11.04.2022 02:51:32.137 GMT+0530,1.091,1.09053,0.44,0.9
11.04.2022 02:52:02.607 GMT+0530,1.091,1.09054,0.44,0.9
11.04.2022 02:52:05.183 GMT+0530,1.091,1.09053,0.44,0.9
11.04.2022 02:52:08.610 GMT+0530,1.091,1.09054,0.44,0.9
11.04.2022 02:52:12.704 GMT+0530,1.091,1.09055,0.44,0.9
11.04.2022 02:53:11.075 GMT+0530,1.091,1.09054,0.44,0.9
11.04.2022 02:53:17.372 GMT+0530,1.091,1.09055,0.44,0.9
11.04.2022 02:53:21.516 GMT+0530,1.091,1.09054,0.44,0.9
11.04.2022 02:53:38.867 GMT+0530,1.09099,1.09057,0.44,0.23
11.04.2022 02:53:42.524 GMT+0530,1.09108,1.09056,0.9,0.23
11.04.2022 02:54:39.017 GMT+0530,1.09109,1.09054,0.9,0.9
11.04.2022 02:54:54.575 GMT+0530,1.09108,1.09058,0.9,0.23
11.04.2022 02:54:56.228 GMT+0530,1.09107,1.09058,0.9,0.23
11.04.2022 02:54:56.385 GMT+0530,1.09107,1.09055,0.9,0.23
11.04.2022 02:54:56.436 GMT+0530,1.09098,1.09055,0.44,0.23
11.04.2022 02:55:02.631 GMT+0530,1.09097,1.09055,2.34,0.23
11.04.2022 02:55:03.575 GMT+0530,1.09098,1.09055,0.44,0.23
11.04.2022 02:55:25.942 GMT+0530,1.09078,1.09055,2.34,0.23
11.04.2022 02:55:30.563 GMT+0530,1.09087,1.09055,0.9,0.23
11.04.2022 02:55:56.588 GMT+0530,1.09087,1.09051,0.9,1.44
11.04.2022 02:55:57.101 GMT+0530,1.09087,1.0905,0.9,0.9
11.04.2022 02:56:14.306 GMT+0530,1.09087,1.09055,0.9,0.23
11.04.2022 02:56:22.610 GMT+0530,1.09087,1.09057,0.9,0.23
11.04.2022 02:56:22.712 GMT+0530,1.09087,1.09061,0.9,0.23
11.04.2022 02:56:28.656 GMT+0530,1.09087,1.09068,0.9,0.23
11.04.2022 02:56:28.951 GMT+0530,1.09087,1.09061,0.9,0.23
11.04.2022 02:56:29.209 GMT+0530,1.09087,1.0905,0.9,0.44
11.04.2022 02:56:30.586 GMT+0530,1.09099,1.0905,2.34,0.44
11.04.2022 02:56:30.688 GMT+0530,1.091,1.0905,0.44,0.44
11.04.2022 02:56:33.929 GMT+0530,1.09092,1.09049,2.34,0.44
11.04.2022 02:56:34.004 GMT+0530,1.09094,1.09049,2.34,0.44
11.04.2022 02:56:38.078 GMT+0530,1.09094,1.0905,2.34,0.44
11.04.2022 02:56:38.129 GMT+0530,1.09094,1.09058,2.34,0.23
11.04.2022 02:56:38.180 GMT+0530,1.09101,1.09058,2.34,0.23
11.04.2022 02:56:38.351 GMT+0530,1.09098,1.0905,0.44,0.44
11.04.2022 02:56:38.402 GMT+0530,1.0909,1.0905,2.34,0.44
11.04.2022 02:56:38.503 GMT+0530,1.09096,1.0905,2.34,0.44
11.04.2022 02:56:38.605 GMT+0530,1.09095,1.09048,2.34,0.44
11.04.2022 02:56:38.685 GMT+0530,1.09098,1.09047,2.78,0.44
11.04.2022 02:56:41.050 GMT+0530,1.09088,1.09047,2.34,0.44
11.04.2022 02:56:41.120 GMT+0530,1.0909,1.09047,2.34,0.44
11.04.2022 02:56:41.532 GMT+0530,1.09083,1.09046,0.44,0.44
11.04.2022 02:56:41.633 GMT+0530,1.09083,1.09048,0.44,0.23
11.04.2022 02:56:44.021 GMT+0530,1.09083,1.09044,0.44,0.44
11.04.2022 02:56:46.876 GMT+0530,1.09074,1.09044,2.34,0.44
11.04.2022 02:56:48.575 GMT+0530,1.09083,1.09044,0.44,0.44
11.04.2022 02:56:51.489 GMT+0530,1.09082,1.09042,0.44,0.9
11.04.2022 02:56:51.591 GMT+0530,1.09083,1.0904,0.44,1.34
11.04.2022 02:56:51.718 GMT+0530,1.09082,1.0904,2.34,1.34
11.04.2022 02:56:51.919 GMT+0530,1.09083,1.0904,2.78,0.44
11.04.2022 02:56:55.137 GMT+0530,1.09083,1.09039,0.44,1.34
11.04.2022 02:56:58.139 GMT+0530,1.09074,1.09039,2.34,1.34
11.04.2022 02:56:58.688 GMT+0530,1.09082,1.0904,0.44,1.34
11.04.2022 02:57:04.862 GMT+0530,1.09074,1.09039,2.34,1.34
11.04.2022 02:57:05.723 GMT+0530,1.09083,1.09039,0.44,1.34
11.04.2022 02:57:09.264 GMT+0530,1.09082,1.09041,0.44,0.9
11.04.2022 02:57:16.874 GMT+0530,1.09075,1.0904,2.34,0.9
11.04.2022 02:57:17.707 GMT+0530,1.09083,1.0904,0.44,0.9
11.04.2022 02:57:31.142 GMT+0530,1.09083,1.09038,0.44,1.8
11.04.2022 02:57:32.865 GMT+0530,1.09075,1.09038,2.34,0.9
11.04.2022 02:57:36.473 GMT+0530,1.09083,1.09039,0.44,1.44
11.04.2022 02:57:38.368 GMT+0530,1.09083,1.09038,0.44,0.9
11.04.2022 02:57:39.694 GMT+0530,1.09082,1.09038,0.44,0.95
11.04.2022 02:57:40.696 GMT+0530,1.09081,1.09038,0.44,0.95
11.04.2022 02:57:48.141 GMT+0530,1.0908,1.09048,0.44,0.23
11.04.2022 02:57:48.192 GMT+0530,1.09082,1.09048,0.44,0.29
11.04.2022 02:57:49.192 GMT+0530,1.09083,1.09047,0.44,0.23
11.04.2022 02:57:52.313 GMT+0530,1.09075,1.09047,2.34,0.23
11.04.2022 02:57:54.575 GMT+0530,1.09083,1.09047,0.44,0.23
11.04.2022 02:58:00.874 GMT+0530,1.09081,1.09047,2.34,0.23
11.04.2022 02:58:01.425 GMT+0530,1.09084,1.09061,2.34,0.23
11.04.2022 02:58:01.526 GMT+0530,1.09089,1.09061,0.44,0.23
11.04.2022 02:58:01.654 GMT+0530,1.09083,1.09047,0.44,1.44
11.04.2022 02:58:01.756 GMT+0530,1.09083,1.09046,0.44,0.23
11.04.2022 02:58:02.709 GMT+0530,1.09076,1.09039,2.34,0.23
11.04.2022 02:58:02.819 GMT+0530,1.09083,1.09039,0.44,0.23
11.04.2022 02:58:12.857 GMT+0530,1.09083,1.0904,0.44,0.9
11.04.2022 02:58:12.959 GMT+0530,1.09083,1.09041,0.44,0.9
11.04.2022 02:58:25.677 GMT+0530,1.09082,1.09041,0.44,0.9
11.04.2022 02:58:25.798 GMT+0530,1.09083,1.09039,0.44,0.23
11.04.2022 02:58:32.223 GMT+0530,1.09082,1.09039,0.9,0.23
11.04.2022 02:58:34.975 GMT+0530,1.09083,1.09039,1.34,0.23
11.04.2022 02:59:02.712 GMT+0530,1.09082,1.09039,0.44,1.13
11.04.2022 02:59:16.475 GMT+0530,1.09082,1.0904,0.44,0.9
11.04.2022 02:59:25.707 GMT+0530,1.09076,1.0904,0.23,0.9
11.04.2022 02:59:25.880 GMT+0530,1.09072,1.09041,0.23,0.9
11.04.2022 02:59:25.982 GMT+0530,1.09072,1.09039,0.9,0.9
11.04.2022 02:59:26.084 GMT+0530,1.09082,1.09039,0.91,1.13
11.04.2022 02:59:26.135 GMT+0530,1.09083,1.09047,0.46,0.9
11.04.2022 02:59:26.377 GMT+0530,1.09083,1.0904,0.46,0.9
11.04.2022 02:59:26.601 GMT+0530,1.09083,1.09039,1.36,0.9
11.04.2022 02:59:27.050 GMT+0530,1.09078,1.09039,0.23,0.9
11.04.2022 02:59:27.152 GMT+0530,1.09074,1.09035,0.23,0.44
11.04.2022 02:59:27.457 GMT+0530,1.09074,1.09036,1.13,0.44
11.04.2022 02:59:27.559 GMT+0530,1.09073,1.09036,0.9,0.44
11.04.2022 02:59:27.679 GMT+0530,1.09072,1.09036,0.9,0.44
11.04.2022 02:59:32.768 GMT+0530,1.09073,1.09038,0.9,0.9
11.04.2022 02:59:33.194 GMT+0530,1.09072,1.09038,0.9,0.9
11.04.2022 02:59:34.801 GMT+0530,1.0907,1.09038,0.9,0.9
11.04.2022 02:59:43.090 GMT+0530,1.09075,1.09038,0.9,0.9
11.04.2022 02:59:57.747 GMT+0530,1.09074,1.09038,0.9,0.9
11.04.2022 02:59:57.895 GMT+0530,1.09072,1.09039,0.9,0.9
11.04.2022 03:00:00.028 GMT+0530,1.09074,1.09038,0.9,0.9
11.04.2022 03:00:00.425 GMT+0530,1.09078,1.09045,0.9,0.23
11.04.2022 03:00:01.401 GMT+0530,1.09077,1.09046,0.92,0.23
11.04.2022 03:00:02.173 GMT+0530,1.09077,1.09045,0.9,0.23
11.04.2022 03:00:02.427 GMT+0530,1.09074,1.09033,0.9,0.44
11.04.2022 03:00:04.117 GMT+0530,1.09073,1.09033,0.9,0.44
11.04.2022 03:00:04.169 GMT+0530,1.09072,1.0904,0.9,0.23
11.04.2022 03:00:04.877 GMT+0530,1.09072,1.09032,0.9,0.44
11.04.2022 03:00:04.928 GMT+0530,1.09072,1.0904,0.9,0.23
11.04.2022 03:00:05.078 GMT+0530,1.09074,1.0904,0.9,0.23
11.04.2022 03:00:07.500 GMT+0530,1.09074,1.09032,0.9,0.44
11.04.2022 03:00:07.551 GMT+0530,1.09074,1.0904,0.9,0.23
11.04.2022 03:00:07.602 GMT+0530,1.09074,1.09032,0.9,0.44
11.04.2022 03:00:07.653 GMT+0530,1.09074,1.0904,0.9,0.23
11.04.2022 03:00:08.688 GMT+0530,1.09074,1.09038,0.9,0.23
11.04.2022 03:00:17.731 GMT+0530,1.09078,1.09043,0.9,0.23
11.04.2022 03:00:18.410 GMT+0530,1.09076,1.09043,0.9,0.23
11.04.2022 03:00:18.679 GMT+0530,1.09075,1.09043,0.9,0.23
11.04.2022 03:00:18.833 GMT+0530,1.09069,1.09038,0.23,0.9
11.04.2022 03:00:25.191 GMT+0530,1.09069,1.09031,0.23,0.44
11.04.2022 03:00:26.535 GMT+0530,1.09069,1.09032,0.23,0.44
11.04.2022 03:00:26.734 GMT+0530,1.09068,1.09032,0.23,0.44
11.04.2022 03:00:28.109 GMT+0530,1.09069,1.09032,0.23,0.9
11.04.2022 03:00:28.160 GMT+0530,1.09075,1.09043,0.44,0.23
11.04.2022 03:00:28.261 GMT+0530,1.09076,1.09043,0.9,0.23
11.04.2022 03:00:29.109 GMT+0530,1.09073,1.09043,0.9,0.23
11.04.2022 03:00:29.160 GMT+0530,1.09068,1.0903,0.23,0.44
11.04.2022 03:00:29.331 GMT+0530,1.09075,1.09043,0.9,0.23
11.04.2022 03:00:30.841 GMT+0530,1.09078,1.09045,0.9,0.23
11.04.2022 03:00:30.942 GMT+0530,1.09077,1.09045,0.9,0.23
11.04.2022 03:00:31.356 GMT+0530,1.09076,1.09039,0.9,0.23
11.04.2022 03:00:36.565 GMT+0530,1.09077,1.09042,0.9,0.44
11.04.2022 03:00:41.975 GMT+0530,1.09077,1.09044,0.9,0.44
11.04.2022 03:00:48.184 GMT+0530,1.09077,1.09039,0.9,0.23
11.04.2022 03:00:48.235 GMT+0530,1.09075,1.09039,0.9,0.23
11.04.2022 03:00:48.982 GMT+0530,1.09076,1.09039,0.9,0.23
11.04.2022 03:00:50.158 GMT+0530,1.09076,1.09043,0.9,0.44
11.04.2022 03:00:50.210 GMT+0530,1.09078,1.09043,0.9,0.44
11.04.2022 03:00:50.572 GMT+0530,1.09077,1.09043,0.9,0.44
11.04.2022 03:00:51.903 GMT+0530,1.09075,1.09043,0.9,0.44
11.04.2022 03:00:53.733 GMT+0530,1.09075,1.09038,0.9,0.9
11.04.2022 03:00:56.099 GMT+0530,1.09079,1.09041,0.9,0.23
11.04.2022 03:00:57.106 GMT+0530,1.09079,1.09047,0.9,0.23
11.04.2022 03:00:57.407 GMT+0530,1.09081,1.09041,0.9,0.23
11.04.2022 03:00:57.508 GMT+0530,1.09079,1.09047,0.9,0.23
11.04.2022 03:00:57.743 GMT+0530,1.09079,1.09041,0.9,0.23
11.04.2022 03:00:57.794 GMT+0530,1.09081,1.09041,0.9,0.23
11.04.2022 03:00:57.990 GMT+0530,1.09064,1.09046,1.13,0.23
11.04.2022 03:00:58.091 GMT+0530,1.09064,1.09047,0.9,0.9
11.04.2022 03:00:58.142 GMT+0530,1.09074,1.0905,0.44,0.23
11.04.2022 03:00:58.193 GMT+0530,1.09076,1.09053,0.44,0.23
11.04.2022 03:00:58.244 GMT+0530,1.0908,1.09047,0.9,1.13
11.04.2022 03:00:58.799 GMT+0530,1.09079,1.09047,0.9,1.13
11.04.2022 03:01:01.545 GMT+0530,1.09078,1.09055,0.9,0.23
11.04.2022 03:01:01.646 GMT+0530,1.09078,1.09054,0.9,0.23
11.04.2022 03:01:01.986 GMT+0530,1.09079,1.09055,0.9,0.23
11.04.2022 03:01:02.792 GMT+0530,1.09081,1.09054,0.9,0.23
11.04.2022 03:01:04.547 GMT+0530,1.09083,1.09054,0.9,0.23
11.04.2022 03:01:05.748 GMT+0530,1.09083,1.09051,0.9,0.23
11.04.2022 03:01:08.308 GMT+0530,1.09078,1.09048,0.9,0.23
11.04.2022 03:01:09.235 GMT+0530,1.09077,1.09048,0.9,0.23
11.04.2022 03:01:16.987 GMT+0530,1.09079,1.09052,0.9,0.23
11.04.2022 03:01:19.320 GMT+0530,1.09082,1.09062,0.9,0.23
11.04.2022 03:01:25.321 GMT+0530,1.09079,1.09052,0.9,0.23
11.04.2022 03:01:27.995 GMT+0530,1.09077,1.0905,0.9,0.23
11.04.2022 03:01:41.551 GMT+0530,1.09079,1.09054,0.9,0.23
11.04.2022 03:01:44.995 GMT+0530,1.09077,1.0905,0.9,0.23
11.04.2022 03:01:45.046 GMT+0530,1.09084,1.0906,0.9,0.44
11.04.2022 03:01:53.896 GMT+0530,1.09077,1.0905,0.9,0.23
11.04.2022 03:01:59.124 GMT+0530,1.09077,1.09048,0.9,0.23
11.04.2022 03:02:02.558 GMT+0530,1.09077,1.09048,0.9,0.24
11.04.2022 03:02:04.786 GMT+0530,1.09078,1.09048,0.9,0.24
11.04.2022 03:02:08.349 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:11.898 GMT+0530,1.09075,1.09048,0.9,0.24
11.04.2022 03:02:14.677 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:15.628 GMT+0530,1.09075,1.09048,0.9,0.24
11.04.2022 03:02:17.205 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:18.625 GMT+0530,1.09075,1.09048,0.44,0.24
11.04.2022 03:02:20.677 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:21.627 GMT+0530,1.09074,1.09049,0.9,0.24
11.04.2022 03:02:26.677 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:27.627 GMT+0530,1.09075,1.09048,0.9,0.24
11.04.2022 03:02:29.680 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:30.677 GMT+0530,1.09075,1.09048,1.34,0.24
11.04.2022 03:02:33.677 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:34.626 GMT+0530,1.09075,1.09048,0.44,0.24
11.04.2022 03:02:36.677 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:37.627 GMT+0530,1.09075,1.09048,0.9,0.24
11.04.2022 03:02:39.731 GMT+0530,1.09079,1.09048,0.9,0.24
11.04.2022 03:02:45.893 GMT+0530,1.09078,1.09049,0.9,0.23
11.04.2022 03:02:45.944 GMT+0530,1.09079,1.09048,0.9,0.25
11.04.2022 03:02:46.366 GMT+0530,1.09078,1.09049,0.9,0.23
11.04.2022 03:02:53.849 GMT+0530,1.09079,1.09047,0.9,0.23
11.04.2022 03:03:04.701 GMT+0530,1.09074,1.09049,0.44,0.44
11.04.2022 03:03:05.084 GMT+0530,1.09076,1.09048,0.44,0.44
11.04.2022 03:03:21.825 GMT+0530,1.09077,1.09048,0.92,0.44
11.04.2022 03:03:52.451 GMT+0530,1.09076,1.09048,0.9,0.44
11.04.2022 03:03:57.901 GMT+0530,1.09078,1.0905,0.9,0.23
11.04.2022 03:04:12.141 GMT+0530,1.09078,1.09051,0.9,0.23
11.04.2022 03:04:34.413 GMT+0530,1.09079,1.09048,0.9,0.23
11.04.2022 03:04:40.374 GMT+0530,1.09076,1.09049,0.9,0.23
11.04.2022 03:04:41.884 GMT+0530,1.09065,1.09049,0.9,0.23
11.04.2022 03:04:41.935 GMT+0530,1.0907,1.09044,0.9,0.23
11.04.2022 03:04:42.037 GMT+0530,1.09077,1.09044,0.9,0.23
11.04.2022 03:04:42.089 GMT+0530,1.09075,1.09044,0.9,0.23
11.04.2022 03:04:42.140 GMT+0530,1.09077,1.09044,0.9,0.23
11.04.2022 03:04:42.398 GMT+0530,1.09078,1.09044,0.9,1.13
11.04.2022 03:04:42.664 GMT+0530,1.09078,1.09046,0.9,0.23
11.04.2022 03:04:57.874 GMT+0530,1.09075,1.09046,0.9,0.23
11.04.2022 03:04:57.976 GMT+0530,1.0907,1.09047,0.9,0.23
11.04.2022 03:04:58.078 GMT+0530,1.09074,1.09047,0.9,0.23
11.04.2022 03:04:58.129 GMT+0530,1.09077,1.09047,0.9,0.23
11.04.2022 03:05:05.960 GMT+0530,1.09078,1.09047,0.9,0.23
11.04.2022 03:05:12.675 GMT+0530,1.09074,1.09049,0.9,0.44
11.04.2022 03:05:18.525 GMT+0530,1.09074,1.09048,0.9,0.44
11.04.2022 03:05:22.795 GMT+0530,1.09074,1.0905,0.9,0.9
11.04.2022 03:05:27.631 GMT+0530,1.09075,1.0905,0.9,0.9
11.04.2022 03:05:33.234 GMT+0530,1.09075,1.09054,0.9,0.9
11.04.2022 03:05:33.335 GMT+0530,1.09079,1.0906,0.9,0.23
11.04.2022 03:05:43.570 GMT+0530,1.09078,1.0906,0.9,0.23
11.04.2022 03:05:48.545 GMT+0530,1.09077,1.0906,0.9,0.23
11.04.2022 03:05:51.920 GMT+0530,1.09075,1.09051,0.9,1.44
11.04.2022 03:05:51.971 GMT+0530,1.09073,1.09051,0.9,1.44
11.04.2022 03:05:52.126 GMT+0530,1.09073,1.0905,0.9,0.9
11.04.2022 03:05:55.409 GMT+0530,1.09073,1.09048,0.9,0.44
11.04.2022 03:06:02.849 GMT+0530,1.09075,1.09048,0.9,0.44
11.04.2022 03:06:05.512 GMT+0530,1.09074,1.09048,0.9,0.44
11.04.2022 03:06:05.663 GMT+0530,1.09073,1.09048,0.9,0.44
11.04.2022 03:06:58.944 GMT+0530,1.09073,1.09051,0.9,0.9
11.04.2022 03:07:00.930 GMT+0530,1.09073,1.09048,0.9,0.23
11.04.2022 03:07:36.007 GMT+0530,1.09072,1.09048,0.9,0.9
11.04.2022 03:08:02.640 GMT+0530,1.09074,1.09051,0.9,0.9
11.04.2022 03:08:02.742 GMT+0530,1.09075,1.09051,0.9,0.9
11.04.2022 03:08:08.606 GMT+0530,1.09073,1.09051,0.9,0.9
11.04.2022 03:08:08.657 GMT+0530,1.09072,1.09048,0.9,0.9
11.04.2022 03:08:24.782 GMT+0530,1.09077,1.09051,0.9,0.9
11.04.2022 03:09:13.901 GMT+0530,1.09077,1.09053,1.34,0.9
11.04.2022 03:09:43.705 GMT+0530,1.09076,1.09053,0.9,0.9
11.04.2022 03:09:44.178 GMT+0530,1.09078,1.09053,1.34,0.9
11.04.2022 03:09:45.356 GMT+0530,1.09076,1.09054,0.9,0.9
11.04.2022 03:09:56.218 GMT+0530,1.09076,1.09053,0.9,0.9
11.04.2022 03:09:57.217 GMT+0530,1.09077,1.09053,0.9,0.9
11.04.2022 03:10:31.689 GMT+0530,1.09074,1.09053,0.9,0.9
11.04.2022 03:10:31.899 GMT+0530,1.09077,1.09053,0.9,0.9
11.04.2022 03:10:34.016 GMT+0530,1.09078,1.09053,0.48,0.9
11.04.2022 03:10:34.067 GMT+0530,1.09078,1.09058,0.48,0.9
11.04.2022 03:10:39.767 GMT+0530,1.09079,1.09058,2.7,0.9
11.04.2022 03:10:39.869 GMT+0530,1.09078,1.09061,2.7,0.9
11.04.2022 03:10:42.074 GMT+0530,1.09079,1.09059,2.7,0.9
11.04.2022 03:10:49.758 GMT+0530,1.09078,1.09059,0.23,0.9
11.04.2022 03:10:56.817 GMT+0530,1.09079,1.09059,2.7,0.9
11.04.2022 03:11:00.326 GMT+0530,1.09078,1.09061,2.7,0.9
11.04.2022 03:11:01.999 GMT+0530,1.0908,1.0906,0.44,0.9
11.04.2022 03:11:07.025 GMT+0530,1.09074,1.0906,0.23,0.9
11.04.2022 03:11:15.324 GMT+0530,1.09073,1.0906,0.23,0.9
11.04.2022 03:11:26.989 GMT+0530,1.09076,1.09059,0.23,0.9
11.04.2022 03:11:27.040 GMT+0530,1.0908,1.09059,0.44,0.9
11.04.2022 03:11:36.353 GMT+0530,1.0908,1.09058,2.93,0.9
11.04.2022 03:11:38.974 GMT+0530,1.0908,1.09059,2.93,0.9
11.04.2022 03:11:55.741 GMT+0530,1.0908,1.0906,2.93,0.9
11.04.2022 03:11:57.744 GMT+0530,1.0908,1.09059,2.93,0.9
11.04.2022 03:12:15.873 GMT+0530,1.09079,1.09059,0.44,0.9
11.04.2022 03:12:38.366 GMT+0530,1.09075,1.09063,0.23,0.9
11.04.2022 03:12:38.715 GMT+0530,1.09076,1.09061,0.23,0.9
11.04.2022 03:12:38.899 GMT+0530,1.09075,1.09061,0.23,0.9
11.04.2022 03:12:44.320 GMT+0530,1.09074,1.09063,0.23,0.9
11.04.2022 03:12:48.524 GMT+0530,1.09075,1.09061,0.23,0.9
11.04.2022 03:13:13.483 GMT+0530,1.09075,1.0906,0.23,0.9
11.04.2022 03:13:14.989 GMT+0530,1.09075,1.09059,0.23,0.9
11.04.2022 03:13:18.192 GMT+0530,1.09075,1.0906,0.23,0.9
11.04.2022 03:13:38.933 GMT+0530,1.09078,1.0906,0.23,0.9
11.04.2022 03:14:38.928 GMT+0530,1.09078,1.09059,0.23,0.9
11.04.2022 03:14:39.030 GMT+0530,1.09078,1.09058,0.23,0.9
11.04.2022 03:14:40.854 GMT+0530,1.09078,1.09059,0.23,0.9
11.04.2022 03:14:41.858 GMT+0530,1.09077,1.09059,0.23,0.9
11.04.2022 03:15:00.674 GMT+0530,1.09078,1.09056,0.23,0.9
11.04.2022 03:15:36.695 GMT+0530,1.09078,1.09057,0.23,0.9
11.04.2022 03:15:37.031 GMT+0530,1.09078,1.09056,0.23,0.9
